,Ministerio,Cargo,Es_Masculino,Sueldo bruto,AFP,SFS,Sueldo neto
22,Hacienda,Asesor Jurídico,0,200000.0,5740.0,4943.8,153379.28
23,Hacienda,Coordinador Técnico Administrativo,0,75000.0,2152.5,2280.0,50460.67
24,Hacienda,Secretaria,0,45000.0,1291.5,1368.0,38178.52
25,Hacienda,Encargado División,0,115000.0,3300.5,3496.0,91518.51
26,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,55671.34
27,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,34470.98
28,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,28734.3
29,Hacienda,Abogado I,0,50000.0,1435.0,1520.0,42449.94
30,Hacienda,Secretaria Ejecutiva,0,40000.0,1148.0,1216.0,24773.66
31,Hacienda,Técnico Administrativo,1,35000.0,1004.5,1064.0,23824.37
32,Hacienda,Encargado Departamento,1,125000.0,3587.5,3800.0,82568.92
33,Hacienda,Abogado II,1,65000.0,1865.5,1976.0,55537.12
34,Hacienda,Abogado II,1,65000.0,1865.5,1976.0,56279.32
35,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,42095.26
36,Hacienda,Abogado I,1,50000.0,1435.0,1520.0,34132.46
37,Hacienda,Encargado Departamento,0,125000.0,3587.5,3800.0,97107.82
38,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,55705.92
39,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,29544.81
40,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,55796.93
41,Hacienda,Abogado II,0,65000.0,1865.5,1976.0,28718.1
42,Hacienda,Paralegal,0,35000.0,1004.5,1064.0,32906.5
43,Hacienda,Desarrollador Web,1,80000.0,2296.0,2432.0,65307.88
44,Hacienda,Camarógrafo,1,50000.0,1435.0,1520.0,42576.5
45,Hacienda,Camarógrafo,1,50000.0,1435.0,1520.0,40531.12
46,Hacienda,Secretaria,0,45000.0,1291.5,1368.0,34712.78
47,Hacienda,Periodista,1,50000.0,1435.0,1520.0,43073.69
48,Hacienda,Camarógrafo,1,45000.0,1291.5,1368.0,38098.21
49,Hacienda,Diseñador Gráfico,1,50000.0,1435.0,1520.0,33142.44
50,Hacienda,Diseñador Gráfico,1,40000.0,1148.0,1216.0,33797.71
51,Hacienda,Diseñador Gráfico,0,40000.0,1148.0,1216.0,33068.49
52,Hacienda,Diseñador Gráfico,0,50000.0,1435.0,1520.0,34237.02
53,Hacienda,Encargado Departamento,0,125000.0,3587.5,3800.0,95851.51
54,Hacienda,Coordinador de Protocolo y Eventos,0,55000.0,1578.5,1672.0,33067.57
55,Hacienda,Soporte Administrativo,0,31500.0,904.05,957.6,28521.03
56,Hacienda,Auxiliar de Eventos y Protocolo,0,31500.0,904.05,957.6,23894.76
57,Hacienda,Auxiliar de Eventos y Protocolo,0,35000.0,1004.5,1064.0,30097.4
58,Hacienda,Auxiliar de Eventos y Protocolo,0,30000.0,861.0,912.0,27322.58
59,Hacienda,Auxiliar de Eventos y Protocolo,1,30000.0,861.0,912.0,27872.0
60,Hacienda,Auxiliar de Eventos y Protocolo,0,30000.0,861.0,912.0,24741.15
61,Hacienda,Auxiliar de Información Ciudadana,0,30000.0,861.0,912.0,17142.73
62,Hacienda,Secretaria,0,45000.0,1291.5,1368.0,22128.78
63,Hacienda,Auxiliar Administrativo II,0,32500.0,932.75,988.0,27384.85
64,Hacienda,Coordinador de Publicaciones,0,65000.0,1865.5,1976.0,55603.32
65,Hacienda,Coordinador de Relaciones Públicas,0,60000.0,1722.0,1824.0,46513.22
66,Hacienda,Coordinador de Relaciones Públicas,0,55000.0,1578.5,1672.0,46870.83
67,Hacienda,Diseñador Gráfico,1,62000.0,1779.4,1884.8,51226.72
68,Hacienda,Responsable de Acceso a la Información (RAI),0,110000.0,3157.0,3344.0,78904.85
69,Hacienda,Secretaria Ejecutiva,0,45000.0,1291.5,1368.0,37069.77
70,Hacienda,Auxiliar Administrativo II,0,35000.0,1004.5,1064.0,30801.18
71,Hacienda,Auxiliar Administrativo II,1,30000.0,861.0,912.0,24673.66
72,Hacienda,Auxiliar de Información Ciudadana,0,30000.0,861.0,912.0,26199.57
73,Hacienda,Operador Central Telefónica,0,30000.0,861.0,912.0,25101.73
74,Hacienda,Operador Central Telefónica,0,25000.0,717.5,760.0,20907.94
75,Hacienda,Operador Central Telefónica,0,25000.0,717.5,760.0,20390.26
76,Hacienda,Coordinador Mesa de Entrada,0,50000.0,1435.0,1520.0,36388.82
77,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,21580.36
78,Hacienda,Técnico en Documentación,1,35000.0,1004.5,1064.0,27135.9
79,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,23932.58
80,Hacienda,Encargado Departamento,1,99000.0,2841.3,3009.6,72856.16
81,Hacienda,Coordinador Administrativo,0,40500.0,1162.35,1231.2,35125.86
82,Hacienda,Coordinador Mesa de Entrada,0,50000.0,1435.0,1520.0,42486.96
83,Hacienda,Coordinador Mesa de Salida,1,40000.0,1148.0,1216.0,36451.35
84,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,28792.81
85,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,30736.05
86,Hacienda,Técnico en Documentación,0,45000.0,1291.5,1368.0,40979.38
87,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,25881.77
88,Hacienda,Técnico en Documentación,0,30000.0,861.0,912.0,22203.98
89,Hacienda,Técnico en Documentación,1,35000.0,1004.5,1064.0,31475.64
90,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,20440.28
91,Hacienda,Técnico en Documentación,0,35000.0,1004.5,1064.0,27535.37
92,Hacienda,Auxiliar de Documentación,0,35000.0,1004.5,1064.0,25131.15
93,Hacienda,Auxiliar de Documentación,1,35000.0,1004.5,1064.0,32035.5
94,Hacienda,Mensajero Externo,1,30000.0,861.0,912.0,17264.96
95,Hacienda,Mensajero Interno,1,24000.0,688.8,729.6,21783.01
96,Hacienda,Mensajero Interno,1,26250.0,753.37,798.0,23894.44
97,Hacienda,Auxiliar Administrativo,0,28000.0,803.6,851.2,23898.09
98,Hacienda,Auxiliar de Documentación,1,35000.0,1004.5,1064.0,31855.1
99,Hacienda,Operador Central Telefónica,1,25000.0,717.5,760.0,22545.41
100,Hacienda,Secretaria,0,35000.0,1004.5,1064.0,29676.71
101,Hacienda,Técnico Administrativo,1,45000.0,1291.5,1368.0,39775.38
102,Hacienda,Técnico Administrativo,1,40000.0,1148.0,1216.0,29827.3
103,Hacienda,Mensajero Externo,1,28000.0,803.6,851.2,22453.26
104,Hacienda,Mensajero Externo,1,28000.0,803.6,851.2,25284.6
105,Hacienda,Encargado División,0,99000.0,2841.3,3009.6,50836.77
106,Hacienda,Secretaria,0,50000.0,1435.0,1520.0,41603.82
107,Hacienda,Encargado Departamento,0,125000.0,3587.5,3800.0,93095.95
108,Hacienda,Analista de Planificación,0,65000.0,1865.5,1976.0,51013.92
109,Hacienda,Analista de Desarrollo Organizacional II,1,65000.0,1865.5,1976.0,53512.92
110,Hacienda,Analista de Desarrollo Organizacional I,0,65000.0,1865.5,1976.0,55897.62
111,Hacienda,Analista de Calidad en la Gestión,0,60000.0,1722.0,1824.0,46628.93
112,Hacienda,Coordinador Técnico Administrativo,0,85000.0,2439.5,2584.0,68919.51
113,Hacienda,Auxiliar Administrativo I,0,35000.0,1004.5,1064.0,27789.27
114,Hacienda,Coordinador Administrativo,1,45000.0,1291.5,1368.0,29484.46
115,Hacienda,Coordinador Administrativo,0,60000.0,1722.0,1824.0,32292.17
116,Hacienda,Coordinador Administrativo,0,60000.0,1722.0,1824.0,42035.28
117,Hacienda,Coordinador de Inventario,0,65000.0,1865.5,1976.0,51099.52
118,Hacienda,Coordinador Técnico Administrativo,0,85000.0,2439.5,2584.0,70839.51
119,Hacienda,Arquitecto,0,50000.0,1435.0,1520.0,36607.21
120,Hacienda,Gestor Energético,1,81000.0,2324.7,2462.4,66879.33
121,Hacienda,Técnico Administrativo,1,45000.0,1291.5,1368.0,39654.98
122,Hacienda,Auxiliar Administrativo,0,28000.0,803.6,851.2,24888.15
123,Hacienda,Auxiliar Administrativo I,0,28000.0,803.6,851.2,23016.35
124,Hacienda,Auxiliar Administrativo II,1,30000.0,861.0,912.0,21492.04
125,Hacienda,Auxiliar Administrativo II,0,32500.0,932.75,988.0,21559.23
126,Hacienda,Auxiliar Administrativo II,0,35000.0,1004.5,1064.0,27752.84
127,Hacienda,Auxiliar Administrativo II,1,32500.0,932.75,988.0,21673.26
128,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,27865.25
129,Hacienda,Secretaria,0,40000.0,1148.0,1216.0,34456.53
130,Hacienda,Secretaria,0,40000.0,1148.0,1216.0,18433.99
131,Hacienda,Supervisor de Vigilantes,1,26250.0,753.37,798.0,15792.93
132,Hacienda,Mensajero Externo,1,26250.0,753.37,798.0,23977.63
133,Hacienda,Vigilante,1,26250.0,753.37,798.0,24252.63
134,Hacienda,Vigilante,1,26250.0,753.37,798.0,23097.21
135,Hacienda,Coordinador Técnico Administrativo,0,85000.0,2439.5,2584.0,67314.91
136,Hacienda,Coordinador Técnico Administrativo,0,85000.0,2439.5,2584.0,50836.09
137,Hacienda,Analista de Compras y Contrataciones,0,60000.0,1722.0,1824.0,41610.01
138,Hacienda,Analista de Compras y Contrataciones,0,60000.0,1722.0,1824.0,42005.37
139,Hacienda,Analista de Compras y Contrataciones,0,60000.0,1722.0,1824.0,51942.32
140,Hacienda,Analista de Compras y Contrataciones,1,60000.0,1722.0,1824.0,47334.21
141,Hacienda,Técnico Administrativo,1,35000.0,1004.5,1064.0,24591.36
142,Hacienda,Encargado División,1,75000.0,2152.5,2280.0,51386.14
143,Hacienda,Coordinador Administrativo,0,60000.0,1722.0,1824.0,44014.64
144,Hacienda,Secretaria,0,35000.0,1004.5,1064.0,28784.76
145,Hacienda,Secretaria,0,35000.0,1004.5,1064.0,14425.1
146,Hacienda,Vigilante,1,26250.0,753.37,798.0,21262.47
147,Hacienda,Encargado División,0,105000.0,3013.5,3192.0,69394.22
148,Hacienda,Coordinador de Inventario,1,65000.0,1865.5,1976.0,42990.75
149,Hacienda,Coordinador de Inventario,0,65000.0,1865.5,1976.0,49305.27
150,Hacienda,Técnico Administrativo,1,40000.0,1148.0,1216.0,22076.52
151,Hacienda,Técnico Administrativo,1,45000.0,1291.5,1368.0,37870.19
152,Hacienda,Técnico Administrativo,1,40000.0,1148.0,1216.0,29582.85
153,Hacienda,Auxiliar de Almacen y Suministro,1,35000.0,1004.5,1064.0,20654.85
154,Hacienda,Auxiliar de Almacen y Suministro,1,30000.0,861.0,912.0,16239.78
155,Hacienda,Auxiliar de Almacen y Suministro,1,35000.0,1004.5,1064.0,23404.18
156,Hacienda,Auxiliar de Almacen y Suministro,1,30000.0,861.0,912.0,23259.59
157,Hacienda,Supervisor de Mayordomía,1,35000.0,1004.5,1064.0,27789.74
158,Hacienda,Supervisor de Mayordomía,0,35000.0,1004.5,1064.0,20370.27
159,Hacienda,Supervisor de Mayordomía,1,35000.0,1004.5,1064.0,10079.42
160,Hacienda,Supervisor de Mayordomía,0,35000.0,1004.5,1064.0,29067.71
161,Hacienda,Supervisor de Mayordomía,1,35000.0,1004.5,1064.0,28737.48
162,Hacienda,Supervisor de Mayordomía,1,35000.0,1004.5,1064.0,26955.42
163,Hacienda,Camarero,1,25000.0,717.5,760.0,15938.56
164,Hacienda,Camarero,1,31500.0,904.05,957.6,26883.82
165,Hacienda,Camarero,1,25000.0,717.5,760.0,14963.95
166,Hacienda,Camarero,1,25000.0,717.5,760.0,21358.71
167,Hacienda,Camarero,1,25000.0,717.5,760.0,19398.95
168,Hacienda,Camarero,1,25000.0,717.5,760.0,21956.29
169,Hacienda,Conserje,0,22000.0,631.4,668.8,17478.16
170,Hacienda,Conserje,0,22000.0,631.4,668.8,12749.99
171,Hacienda,Conserje,0,22000.0,631.4,668.8,19674.8
172,Hacienda,Conserje,0,22000.0,631.4,668.8,16752.82
173,Hacienda,Conserje,0,22000.0,631.4,668.8,16824.2
174,Hacienda,Conserje,1,22000.0,631.4,668.8,15957.58
175,Hacienda,Conserje,1,22000.0,631.4,668.8,17567.7
176,Hacienda,Conserje,0,22000.0,631.4,668.8,17298.94
177,Hacienda,Conserje,0,22000.0,631.4,668.8,15377.36
178,Hacienda,Conserje,1,22000.0,631.4,668.8,12865.02
179,Hacienda,Conserje,1,22000.0,631.4,668.8,16035.81
180,Hacienda,Conserje,0,22000.0,631.4,668.8,11763.85
181,Hacienda,Conserje,0,22000.0,631.4,668.8,15266.19
182,Hacienda,Conserje,1,22000.0,631.4,668.8,16743.73
183,Hacienda,Conserje,1,22000.0,631.4,668.8,16997.59
184,Hacienda,Conserje,0,22000.0,631.4,668.8,17778.4
185,Hacienda,Conserje,0,22000.0,631.4,668.8,19884.09
186,Hacienda,Conserje,0,22000.0,631.4,668.8,17154.89
187,Hacienda,Conserje,0,22000.0,631.4,668.8,18411.59
188,Hacienda,Conserje,0,22000.0,631.4,668.8,19674.8
189,Hacienda,Conserje,0,22000.0,631.4,668.8,16153.3
190,Hacienda,Conserje,0,22000.0,631.4,668.8,20008.61
191,Hacienda,Conserje,0,22000.0,631.4,668.8,19248.98
192,Hacienda,Conserje,0,22000.0,631.4,668.8,14622.36
193,Hacienda,Conserje,1,22000.0,631.4,668.8,12336.91
194,Hacienda,Conserje,1,22000.0,631.4,668.8,20510.2
195,Hacienda,Conserje,1,22000.0,631.4,668.8,19020.19
196,Hacienda,Conserje,0,22000.0,631.4,668.8,20192.59
197,Hacienda,Conserje,1,15400.0,441.98,468.16,14464.86
198,Hacienda,Conserje,0,22000.0,631.4,668.8,13372.7
199,Hacienda,Conserje,0,22000.0,631.4,668.8,18966.6
200,Hacienda,Conserje,0,22000.0,631.4,668.8,10666.67
201,Hacienda,Conserje,0,22000.0,631.4,668.8,16565.64
202,Hacienda,Conserje,1,22000.0,631.4,668.8,15776.43
203,Hacienda,Conserje,0,22000.0,631.4,668.8,13545.22
204,Hacienda,Conserje,0,22000.0,631.4,668.8,20338.48
205,Hacienda,Conserje,0,22000.0,631.4,668.8,20457.2
206,Hacienda,Conserje,0,22000.0,631.4,668.8,19441.59
207,Hacienda,Conserje,0,22000.0,631.4,668.8,19996.2
208,Hacienda,Conserje,0,22000.0,631.4,668.8,14962.33
209,Hacienda,Conserje,0,22000.0,631.4,668.8,16695.04
210,Hacienda,Conserje,0,22000.0,631.4,668.8,11531.92
211,Hacienda,Conserje,0,22000.0,631.4,668.8,16913.61
212,Hacienda,Conserje,0,22000.0,631.4,668.8,17600.92
213,Hacienda,Conserje,0,22000.0,631.4,668.8,19433.2
214,Hacienda,Conserje,0,22000.0,631.4,668.8,12900.4
215,Hacienda,Conserje,0,22000.0,631.4,668.8,17240.36
216,Hacienda,Conserje,0,22000.0,631.4,668.8,12313.8
217,Hacienda,Conserje,0,22000.0,631.4,668.8,15419.67
218,Hacienda,Conserje,0,22000.0,631.4,668.8,13142.54
219,Hacienda,Conserje,0,22000.0,631.4,668.8,15176.03
220,Hacienda,Conserje,0,22000.0,631.4,668.8,15317.95
221,Hacienda,Conserje,0,22000.0,631.4,668.8,9050.14
222,Hacienda,Conserje,0,22000.0,631.4,668.8,15667.45
223,Hacienda,Conserje,0,22000.0,631.4,668.8,16686.41
224,Hacienda,Conserje,0,22000.0,631.4,668.8,12799.84
225,Hacienda,Conserje,0,22000.0,631.4,668.8,16212.9
226,Hacienda,Conserje,0,22000.0,631.4,668.8,17365.93
227,Hacienda,Conserje,1,22000.0,631.4,668.8,17638.2
228,Hacienda,Conserje,0,22000.0,631.4,668.8,17946.95
229,Hacienda,Conserje,0,19800.0,568.26,601.92,17012.37
230,Hacienda,Conserje,0,22000.0,631.4,668.8,12696.5
231,Hacienda,Conserje,0,22000.0,631.4,668.8,13457.46
232,Hacienda,Conserje,0,22000.0,631.4,668.8,12523.72
233,Hacienda,Conserje,0,22000.0,631.4,668.8,17852.95
234,Hacienda,Conserje,0,22000.0,631.4,668.8,20121.0
235,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,35632.04
236,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,40648.61
237,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,34964.96
238,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,26288.07
239,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,29184.22
240,Hacienda,Supervisor de Mantenimiento,1,50000.0,1435.0,1520.0,34730.59
241,Hacienda,Técnico Administrativo,1,50000.0,1435.0,1520.0,24200.79
242,Hacienda,Técnico en Refrigeración,1,35000.0,1004.5,1064.0,28289.71
243,Hacienda,Electricista,1,35000.0,1004.5,1064.0,21457.66
244,Hacienda,Electricista,1,35000.0,1004.5,1064.0,31025.23
245,Hacienda,Electricista,1,35000.0,1004.5,1064.0,22441.35
246,Hacienda,Electricista,1,35000.0,1004.5,1064.0,22437.91
247,Hacienda,Electricista,1,35000.0,1004.5,1064.0,21349.19
248,Hacienda,Electricista,1,35000.0,1004.5,1064.0,30205.18
249,Hacienda,Plomero,1,35000.0,1004.5,1064.0,29322.74
250,Hacienda,Plomero,1,35000.0,1004.5,1064.0,31123.31
251,Hacienda,Plomero,1,35000.0,1004.5,1064.0,24748.66
252,Hacienda,Plomero,1,35000.0,1004.5,1064.0,26408.74
253,Hacienda,Plomero,1,35000.0,1004.5,1064.0,25415.53
254,Hacienda,Auxiliar Administrativo II,1,30000.0,861.0,912.0,25304.6
255,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,18913.56
256,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,19209.5
257,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,18340.83
258,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,14944.92
259,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,25723.01
260,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,16446.25
261,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,23611.08
262,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,24517.81
263,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,20731.05
264,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,16315.9
265,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,25086.79
266,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,17404.05
267,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,22505.24
268,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,20426.81
269,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,25690.29
270,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,22811.64
271,Hacienda,Ayudante de Mantenimiento,1,28000.0,803.6,851.2,20473.4
272,Hacienda,Ayudante de Mantenimiento,1,19600.0,562.52,595.84,18416.64
273,Hacienda,Técnico Administrativo,1,35000.0,1004.5,1064.0,31314.05
274,Hacienda,Técnico Administrativo,1,29400.0,843.78,893.76,16088.59
275,Hacienda,Técnico Administrativo,1,40000.0,1148.0,1216.0,36628.35
276,Hacienda,Mecánico Automotriz,1,35000.0,1004.5,1064.0,31081.38
277,Hacienda,Auxiliar Administrativo I,0,30000.0,861.0,912.0,24462.96
278,Hacienda,Auxiliar Administrativo II,1,35000.0,1004.5,1064.0,32337.7
279,Hacienda,Auxiliar de Transportación,1,30000.0,861.0,912.0,26140.39
280,Hacienda,Secretaria,0,35000.0,1004.5,1064.0,20048.42
281,Hacienda,Secretaria,0,35000.0,1004.5,1064.0,31002.07
282,Hacienda,Chofer,1,26250.0,753.37,798.0,21800.84
283,Hacienda,Chofer,1,26250.0,753.37,798.0,24494.83
284,Hacienda,Chofer,1,26250.0,753.37,798.0,21523.93
285,Hacienda,Chofer,1,26250.0,753.37,798.0,9721.71
286,Hacienda,Chofer,1,26250.0,753.37,798.0,21649.87
287,Hacienda,Chofer,1,26250.0,753.37,798.0,24408.63
288,Hacienda,Chofer,1,26250.0,753.37,798.0,24673.03
289,Hacienda,Chofer,1,26250.0,753.37,798.0,24563.23
290,Hacienda,Chofer,1,26250.0,753.37,798.0,22134.67
291,Hacienda,Chofer,1,26250.0,753.37,798.0,22623.83
292,Hacienda,Chofer,1,26250.0,753.37,798.0,24673.63
293,Hacienda,Chofer,1,26250.0,753.37,798.0,24041.39
294,Hacienda,Chofer,1,26250.0,753.37,798.0,19668.04
295,Hacienda,Chofer,1,26250.0,753.37,798.0,24349.23
296,Hacienda,Chofer,1,26250.0,753.37,798.0,21041.55
297,Hacienda,Chofer,1,26250.0,753.37,798.0,20089.19
298,Hacienda,Chofer,1,26250.0,753.37,798.0,18240.03
299,Hacienda,Chofer,1,26250.0,753.37,798.0,13132.46
300,Hacienda,Chofer,1,26250.0,753.37,798.0,16635.61
301,Hacienda,Chofer,1,26250.0,753.37,798.0,24143.61
302,Hacienda,Chofer,1,26250.0,753.37,798.0,21574.24
303,Hacienda,Chofer,1,26250.0,753.37,798.0,21820.43
304,Hacienda,Chofer,1,22000.0,631.4,668.8,14582.47
305,Hacienda,Chofer,1,26250.0,753.37,798.0,24673.63
306,Hacienda,Chofer,1,26250.0,753.37,798.0,24673.63
307,Hacienda,Chofer,1,26250.0,753.37,798.0,24389.23
308,Hacienda,Chofer,1,25000.0,717.5,760.0,22384.72
309,Hacienda,Chofer,1,25000.0,717.5,760.0,22960.3
310,Hacienda,Chofer,1,25000.0,717.5,760.0,16910.41
311,Hacienda,Chofer,1,25000.0,717.5,760.0,23268.7
312,Hacienda,Chofer,1,25000.0,717.5,760.0,19657.01
313,Hacienda,Chofer,1,25000.0,717.5,760.0,22340.4
314,Hacienda,Chofer,1,25000.0,717.5,760.0,16562.71
315,Hacienda,Chofer,1,25000.0,717.5,760.0,19495.04
316,Hacienda,Chofer,1,25000.0,717.5,760.0,23029.07
317,Hacienda,Chofer,1,25000.0,717.5,760.0,18219.39
318,Hacienda,Chofer,1,25000.0,717.5,760.0,16664.25
319,Hacienda,Chofer,1,25000.0,717.5,760.0,21674.53
320,Hacienda,Chofer,1,25000.0,717.5,760.0,22878.1
321,Hacienda,Chofer,1,25000.0,717.5,760.0,23006.1
322,Hacienda,Chofer,1,25000.0,717.5,760.0,22807.51
323,Hacienda,Chofer,1,25000.0,717.5,760.0,23447.5
324,Hacienda,Chofer,1,25000.0,717.5,760.0,15476.63
325,Hacienda,Chofer,1,25000.0,717.5,760.0,22442.5
326,Hacienda,Chofer,1,25000.0,717.5,760.0,23076.72
327,Hacienda,Chofer,1,25000.0,717.5,760.0,19101.98
328,Hacienda,Chofer,1,25000.0,717.5,760.0,22825.09
329,Hacienda,Chofer,1,25000.0,717.5,760.0,19708.02
330,Hacienda,Chofer,1,25000.0,717.5,760.0,22378.3
331,Hacienda,Chofer,1,25000.0,717.5,760.0,10404.13
332,Hacienda,Chofer,1,25000.0,717.5,760.0,20879.06
333,Hacienda,Chofer,1,25000.0,717.5,760.0,14206.59
334,Hacienda,Chofer,1,25000.0,717.5,760.0,20004.97
335,Hacienda,Chofer,1,25000.0,717.5,760.0,16422.32
336,Hacienda,Chofer,1,25000.0,717.5,760.0,17092.26
337,Hacienda,Chofer,1,25000.0,717.5,760.0,15307.26
338,Hacienda,Chofer,1,25000.0,717.5,760.0,22611.49
339,Hacienda,Chofer,1,25000.0,717.5,760.0,21014.13
340,Hacienda,Chofer,1,25000.0,717.5,760.0,19563.26
341,Hacienda,Chofer,1,25000.0,717.5,760.0,21341.09
342,Hacienda,Chofer,1,25000.0,717.5,760.0,17462.59
343,Hacienda,Chofer,1,25000.0,717.5,760.0,22198.28
344,Hacienda,Chofer,1,25000.0,717.5,760.0,15883.84
345,Hacienda,Chofer,1,25000.0,717.5,760.0,21846.26
346,Hacienda,Chofer,1,25000.0,717.5,760.0,12142.6
347,Hacienda,Chofer,1,25000.0,717.5,760.0,16555.23
348,Hacienda,Chofer,1,25000.0,717.5,760.0,12945.75
349,Hacienda,Chofer,1,25000.0,717.5,760.0,16424.77
350,Hacienda,Chofer,1,25000.0,717.5,760.0,21318.7
351,Hacienda,Chofer,1,25000.0,717.5,760.0,21067.3
352,Hacienda,Chofer,1,25000.0,717.5,760.0,14707.97
353,Hacienda,Chofer,1,17500.0,502.25,532.0,16440.75
354,Hacienda,Chofer,1,25000.0,717.5,760.0,18773.27
355,Hacienda,Chofer,1,25000.0,717.5,760.0,20739.69
356,Hacienda,Chofer,1,25000.0,717.5,760.0,23497.5
357,Hacienda,Chofer,1,25000.0,717.5,760.0,22497.5
358,Hacienda,Chofer,1,25000.0,717.5,760.0,21367.64
359,Hacienda,Chofer,1,25000.0,717.5,760.0,23497.5
360,Hacienda,Chofer,1,25000.0,717.5,760.0,17838.79
361,Hacienda,Chofer,1,25000.0,717.5,760.0,20698.45
362,Hacienda,Chofer,1,25000.0,717.5,760.0,17358.61
363,Hacienda,Chofer,1,25000.0,717.5,760.0,20034.73
364,Hacienda,Chofer,1,25000.0,717.5,760.0,19115.13
365,Hacienda,Chofer,1,25000.0,717.5,760.0,18593.3
366,Hacienda,Chofer,1,25000.0,717.5,760.0,23019.47
367,Hacienda,Lavador de Vehículos,1,21000.0,602.7,638.4,15625.69
368,Hacienda,Lavador de Vehículos,1,21000.0,602.7,638.4,10761.73
369,Hacienda,Lavador de Vehículos,1,18000.0,516.6,547.2,13984.0
370,Hacienda,Coordinador de Inventario,1,70000.0,2009.0,2128.0,59607.86
371,Hacienda,Coordinador de Inventario,1,70000.0,2009.0,2128.0,47041.72
372,Hacienda,Coordinador Técnico Administrativo,0,85000.0,2439.5,2584.0,62489.98
373,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,26639.94
374,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,28477.84
375,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,29407.57
376,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,15100.45
377,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,22594.38
378,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,25471.55
379,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,21368.02
380,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,30304.65
381,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,26984.13
382,Hacienda,Auxiliar de Almacén de Bienes,1,32500.0,932.75,988.0,27506.63
383,Hacienda,Auxliar de Reparación de Bienes,1,40000.0,1148.0,1216.0,31616.45
384,Hacienda,Encargado Departamento,1,135000.0,3874.5,4104.0,104173.92
385,Hacienda,Encargado Sección,1,150000.0,4305.0,4560.0,110984.66
386,Hacienda,Coordinador Administrativo,1,45000.0,1291.5,1368.0,35599.16
387,Hacienda,Coordinador de Gestión Cumplimiento,0,120000.0,3444.0,3648.0,85790.28
388,Hacienda,Soporte Técnico Informático,1,45000.0,1291.5,1368.0,38705.15
389,Hacienda,Secretaria,0,45000.0,1291.5,1368.0,40022.6
390,Hacienda,Secretaria,0,45000.0,1291.5,1368.0,34566.58
391,Hacienda,Administrador de Seguridad,1,75000.0,2152.5,2280.0,61559.11
392,Hacienda,Administrador de Seguridad,0,85000.0,2439.5,2584.0,63345.97
393,Hacienda,Administrador de Seguridad,1,90000.0,2583.0,2736.0,72507.92
394,Hacienda,Soporte Técnico Informático,1,45000.0,1291.5,1368.0,34652.5
